Facility_INSPIRE_ID;reportingYear;pollutantCode;pollutantName;medium;totalPollutantQuantityKg;AccidentalPollutantQuantityKG;methodCode;methodName;facilityId
FI.EEA/6585.FACILITY;2007;CO2;Carbon dioxide;AIR;987000000.0;0.0;C;Calculated: calculation method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2007;TOTALNITROGEN;Total nitrogen;WATER;51700.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2007;TOTALPHOSPHORUS;Total phosphorus;WATER;5390.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2007;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;1080.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2007;HALOGENATEDORGANICCOMPOUNDS;Halogenated organic compounds (as AOX);WATER;22200.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;SOX;Sulphur oxides;AIR;276000.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;NOX;Nitrogen oxides;AIR;1500000.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;CO2;Carbon dioxide;AIR;991000000.0;0.0;C;Calculated: calculation method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;1250.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;HGANDCOMPOUNDS;Mercury and compounds (as Hg);WATER;27.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;TOTALNITROGEN;Total nitrogen;WATER;80500.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;TOTALPHOSPHORUS;Total phosphorus;WATER;8190.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;1870.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6585.FACILITY;2008;HALOGENATEDORGANICCOMPOUNDS;Halogenated organic compounds (as AOX);WATER;16500.0;0.0;M;Measured: analytical method used;FI_EEA_6585
FI.EEA/6600.FACILITY;2007;NMVOC;Non-methane volatile organic compounds;AIR;169000.0;0.0;C;Calculated: calculation method used;FI_EEA_6600
FI.EEA/6621.FACILITY;2008;NMVOC;Non-methane volatile organic compounds;AIR;115000.0;0.0;C;Calculated: calculation method used;FI_EEA_6621
FI.EEA/17001.FACILITY;2008;FLUORIDES;Fluorides (as total F);WATER;3710.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2008;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;153.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2008;TOTALNITROGEN;Total nitrogen;WATER;66500.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2008;TOC;Total organic carbon(as total C or COD/3);WATER;107000.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2008;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;153.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2008;PHENOLS;Phenols (as total C);WATER;46.3;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2007;FLUORIDES;Fluorides (as total F);WATER;4470.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2007;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;63.4;0.0;C;Calculated: calculation method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2007;TOC;Total organic carbon(as total C or COD/3);WATER;138000.0;0.0;C;Calculated: calculation method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2007;DEHP;Di-(2-ethyl hexyl) phthalate;WATER;11.4;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2007;PHENOLS;Phenols (as total C);WATER;34.2;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;10.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;FLUORIDES;Fluorides (as total F);WATER;4170.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;TOC;Total organic carbon(as total C or COD/3);WATER;72900.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;172.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;PHENOLS;Phenols (as total C);WATER;27.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;TCM;Tetrachloromethane;WATER;1.7;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17001.FACILITY;2009;NPANDNPES;Nonylphenol and Nonylphenol ethoxylates;WATER;2.0;0.0;M;Measured: analytical method used;FI_EEA_17001
FI.EEA/17027.FACILITY;2007;TRI;Trichloroethylene;AIR;11600.0;0.0;C;Calculated: calculation method used;FI_EEA_17027
FI.EEA/17032.FACILITY;2016;NH3;Ammonia;AIR;13600.0;0.0;M;Measured: analytical method used;FI_EEA_17032
FI.EEA/17032.FACILITY;2013;NH3;Ammonia;AIR;13700.0;0.0;M;Measured: analytical method used;FI_EEA_17032
FI.EEA/17032.FACILITY;2008;NH3;Ammonia;AIR;13700.0;0.0;C;Calculated: calculation method used;FI_EEA_17032
FI.EEA/17032.FACILITY;2014;NH3;Ammonia;AIR;13700.0;0.0;M;Measured: analytical method used;FI_EEA_17032
FI.EEA/17032.FACILITY;2007;NH3;Ammonia;AIR;14500.0;0.0;C;Calculated: calculation method used;FI_EEA_17032
FI.EEA/17036.FACILITY;2007;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;6.9;0.0;M;Measured: analytical method used;FI_EEA_17036
FI.EEA/17051.FACILITY;2010;NH3;Ammonia;AIR;18600.0;0.0;C;Calculated: calculation method used;FI_EEA_17051
FI.EEA/17051.FACILITY;2007;NH3;Ammonia;AIR;12400.0;0.0;C;Calculated: calculation method used;FI_EEA_17051
FI.EEA/17051.FACILITY;2016;NH3;Ammonia;AIR;29800.0;0.0;C;Calculated: calculation method used;FI_EEA_17051
FI.EEA/17055.FACILITY;2010;NH3;Ammonia;AIR;13100.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2016;NH3;Ammonia;AIR;20600.0;0.0;M;Measured: analytical method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2014;NH3;Ammonia;AIR;20000.0;0.0;M;Measured: analytical method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2012;NH3;Ammonia;AIR;20300.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2015;NH3;Ammonia;AIR;21200.0;0.0;M;Measured: analytical method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2008;NH3;Ammonia;AIR;14200.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2007;NH3;Ammonia;AIR;13400.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2011;NH3;Ammonia;AIR;19800.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17055.FACILITY;2013;NH3;Ammonia;AIR;20500.0;0.0;C;Calculated: calculation method used;FI_EEA_17055
FI.EEA/17057.FACILITY;2010;NOX;Nitrogen oxides;AIR;672000.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2010;TOTALNITROGEN;Total nitrogen;WATER;83100.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2012;TOTALNITROGEN;Total nitrogen;WATER;60400.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2009;TOTALNITROGEN;Total nitrogen;WATER;58500.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2013;TOTALNITROGEN;Total nitrogen;WATER;73100.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2008;TOTALNITROGEN;Total nitrogen;WATER;55800.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2011;TOTALNITROGEN;Total nitrogen;WATER;84000.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17057.FACILITY;2014;TOTALNITROGEN;Total nitrogen;WATER;74900.0;0.0;M;Measured: analytical method used;FI_EEA_17057
FI.EEA/17058.FACILITY;2007;NH3;Ammonia;AIR;12800.0;0.0;C;Calculated: calculation method used;FI_EEA_17058
FI.EEA/17060.FACILITY;2009;NH3;Ammonia;AIR;10500.0;0.0;C;Calculated: calculation method used;FI_EEA_17060
FI.EEA/17060.FACILITY;2008;NH3;Ammonia;AIR;11100.0;0.0;C;Calculated: calculation method used;FI_EEA_17060
FI.EEA/17060.FACILITY;2007;NH3;Ammonia;AIR;11100.0;0.0;C;Calculated: calculation method used;FI_EEA_17060
FI.EEA/17073.FACILITY;2014;NOX;Nitrogen oxides;AIR;108000.0;0.0;M;Measured: analytical method used;FI_EEA_17073
FI.EEA/17073.FACILITY;2013;NOX;Nitrogen oxides;AIR;102000.0;0.0;M;Measured: analytical method used;FI_EEA_17073
FI.EEA/17073.FACILITY;2016;NOX;Nitrogen oxides;AIR;101000.0;0.0;M;Measured: analytical method used;FI_EEA_17073
FI.EEA/17073.FACILITY;2007;NOX;Nitrogen oxides;AIR;156000.0;0.0;M;Measured: analytical method used;FI_EEA_17073
FI.EEA/17078.FACILITY;2007;CH4;Methane;AIR;640000.0;0.0;C;Calculated: calculation method used;FI_EEA_17078
FI.EEA/17089.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17089
FI.EEA/17096.FACILITY;2007;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17096
FI.EEA/17096.FACILITY;2008;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17096
FI.EEA/17102.FACILITY;2007;NH3;Ammonia;AIR;11900.0;0.0;C;Calculated: calculation method used;FI_EEA_17102
FI.EEA/17103.FACILITY;2008;NH3;Ammonia;AIR;23800.0;0.0;C;Calculated: calculation method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2014;NH3;Ammonia;AIR;25600.0;0.0;M;Measured: analytical method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2012;NH3;Ammonia;AIR;10900.0;0.0;C;Calculated: calculation method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2007;NH3;Ammonia;AIR;23800.0;0.0;C;Calculated: calculation method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2015;NH3;Ammonia;AIR;25600.0;0.0;M;Measured: analytical method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2016;NH3;Ammonia;AIR;31700.0;0.0;M;Measured: analytical method used;FI_EEA_17103
FI.EEA/17103.FACILITY;2013;NH3;Ammonia;AIR;18400.0;0.0;C;Calculated: calculation method used;FI_EEA_17103
FI.EEA/17105.FACILITY;2010;PHENOLS;Phenols (as total C);WATER;32.0;0.0;M;Measured: analytical method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2010;TOC;Total organic carbon(as total C or COD/3);WATER;112000.0;0.0;C;Calculated: calculation method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2009;TOC;Total organic carbon(as total C or COD/3);WATER;86300.0;0.0;C;Calculated: calculation method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2009;PHENOLS;Phenols (as total C);WATER;31.0;0.0;M;Measured: analytical method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2008;TOC;Total organic carbon(as total C or COD/3);WATER;143000.0;0.0;C;Calculated: calculation method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2008;PHENOLS;Phenols (as total C);WATER;55.0;0.0;M;Measured: analytical method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2007;TOC;Total organic carbon(as total C or COD/3);WATER;136000.0;0.0;C;Calculated: calculation method used;FI_EEA_17105
FI.EEA/17105.FACILITY;2007;PHENOLS;Phenols (as total C);WATER;118.0;0.0;M;Measured: analytical method used;FI_EEA_17105
FI.EEA/17107.FACILITY;2007;NH3;Ammonia;AIR;18700.0;0.0;C;Calculated: calculation method used;FI_EEA_17107
FI.EEA/17111.FACILITY;2008;N2O;Nitrous oxide;AIR;12700.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;22.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;CHLORIDES;Chlorides (as total Cl);WATER;3740000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;CRANDCOMPOUNDS;Chromium and compounds (as Cr);WATER;124.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;262.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;FLUORIDES;Fluorides (as total F);WATER;11300.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;HGANDCOMPOUNDS;Mercury and compounds (as Hg);WATER;2.5;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;712.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;TOTALNITROGEN;Total nitrogen;WATER;285000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;PBANDCOMPOUNDS;Lead and compounds (as Pb);WATER;42.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;TOTALPHOSPHORUS;Total phosphorus;WATER;7500.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;TOC;Total organic carbon(as total C or COD/3);WATER;403000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;1230.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;DEHP;Di-(2-ethyl hexyl) phthalate;WATER;34.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;PHENOLS;Phenols (as total C);WATER;408.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;HALOGENATEDORGANICCOMPOUNDS;Halogenated organic compounds (as AOX);WATER;2920.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;TRICHLOROMETHANE;Trichloromethane;WATER;14.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2008;NPANDNPES;Nonylphenol and Nonylphenol ethoxylates;WATER;7.1;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;N2O;Nitrous oxide;AIR;11700.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;26.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;CHLORIDES;Chlorides (as total Cl);WATER;3620000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;CRANDCOMPOUNDS;Chromium and compounds (as Cr);WATER;95.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;340.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;FLUORIDES;Fluorides (as total F);WATER;11000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;HGANDCOMPOUNDS;Mercury and compounds (as Hg);WATER;2.8;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;480.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;TOTALNITROGEN;Total nitrogen;WATER;299000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;PBANDCOMPOUNDS;Lead and compounds (as Pb);WATER;47.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;TOTALPHOSPHORUS;Total phosphorus;WATER;7180.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;TOC;Total organic carbon(as total C or COD/3);WATER;389000.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;1020.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;DEHP;Di-(2-ethyl hexyl) phthalate;WATER;33.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;PHENOLS;Phenols (as total C);WATER;394.0;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;HALOGENATEDORGANICCOMPOUNDS;Halogenated organic compounds (as AOX);WATER;2830.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;TRICHLOROMETHANE;Trichloromethane;WATER;13.0;0.0;M;Measured: analytical method used;FI_EEA_17111
FI.EEA/17111.FACILITY;2007;NPANDNPES;Nonylphenol and Nonylphenol ethoxylates;WATER;6.8;0.0;C;Calculated: calculation method used;FI_EEA_17111
FI.EEA/17112.FACILITY;2007;NOX;Nitrogen oxides;AIR;101000.0;0.0;M;Measured: analytical method used;FI_EEA_17112
FI.EEA/17130.FACILITY;2010;NH3;Ammonia;AIR;11200.0;0.0;C;Calculated: calculation method used;FI_EEA_17130
FI.EEA/17130.FACILITY;2009;NH3;Ammonia;AIR;12000.0;0.0;C;Calculated: calculation method used;FI_EEA_17130
FI.EEA/17130.FACILITY;2008;NH3;Ammonia;AIR;12800.0;0.0;C;Calculated: calculation method used;FI_EEA_17130
FI.EEA/17130.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17130
FI.EEA/17132.FACILITY;2014;NAPHTHALENE;Naphthalene;AIR;191.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2010;NOX;Nitrogen oxides;AIR;187000.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2013;NAPHTHALENE;Naphthalene;AIR;390.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2012;NAPHTHALENE;Naphthalene;AIR;190.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2008;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;220.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2007;CO;Carbon monoxide;AIR;58300000.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17132.FACILITY;2007;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;251.0;0.0;M;Measured: analytical method used;FI_EEA_17132
FI.EEA/17135.FACILITY;2010;NH3;Ammonia;AIR;15000.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2016;NH3;Ammonia;AIR;17200.0;0.0;M;Measured: analytical method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2013;NH3;Ammonia;AIR;15000.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2014;NH3;Ammonia;AIR;15000.0;0.0;M;Measured: analytical method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2007;NH3;Ammonia;AIR;19100.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2009;NH3;Ammonia;AIR;15000.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2011;NH3;Ammonia;AIR;15100.0;0.0;M;Measured: analytical method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2012;NH3;Ammonia;AIR;15000.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17135.FACILITY;2008;NH3;Ammonia;AIR;19100.0;0.0;C;Calculated: calculation method used;FI_EEA_17135
FI.EEA/17136.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17136
FI.EEA/17138.FACILITY;2013;SOX;Sulphur oxides;AIR;646000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2008;SOX;Sulphur oxides;AIR;833000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2011;SOX;Sulphur oxides;AIR;538000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2009;SOX;Sulphur oxides;AIR;851000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2010;SOX;Sulphur oxides;AIR;630000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2007;SOX;Sulphur oxides;AIR;610000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2015;SOX;Sulphur oxides;AIR;862000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2016;SOX;Sulphur oxides;AIR;420000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2014;SOX;Sulphur oxides;AIR;709000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17138.FACILITY;2012;SOX;Sulphur oxides;AIR;544000.0;0.0;M;Measured: analytical method used;FI_EEA_17138
FI.EEA/17139.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17139
FI.EEA/17139.FACILITY;2008;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17139
FI.EEA/17140.FACILITY;2011;NH3;Ammonia;AIR;12500.0;0.0;M;Measured: analytical method used;FI_EEA_17140
FI.EEA/17140.FACILITY;2013;NH3;Ammonia;AIR;12500.0;0.0;C;Calculated: calculation method used;FI_EEA_17140
FI.EEA/17140.FACILITY;2012;NH3;Ammonia;AIR;12500.0;0.0;C;Calculated: calculation method used;FI_EEA_17140
FI.EEA/17140.FACILITY;2014;NH3;Ammonia;AIR;12500.0;0.0;M;Measured: analytical method used;FI_EEA_17140
FI.EEA/17140.FACILITY;2016;NH3;Ammonia;AIR;12800.0;0.0;M;Measured: analytical method used;FI_EEA_17140
FI.EEA/17140.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17140
FI.EEA/17143.FACILITY;2007;NH3;Ammonia;AIR;10200.0;0.0;C;Calculated: calculation method used;FI_EEA_17143
FI.EEA/17145.FACILITY;2010;NH3;Ammonia;AIR;10100.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2012;NH3;Ammonia;AIR;10100.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2013;NH3;Ammonia;AIR;10100.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2011;NH3;Ammonia;AIR;10100.0;0.0;M;Measured: analytical method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2009;NH3;Ammonia;AIR;10100.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2008;NH3;Ammonia;AIR;10700.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2014;NH3;Ammonia;AIR;10100.0;0.0;M;Measured: analytical method used;FI_EEA_17145
FI.EEA/17145.FACILITY;2007;NH3;Ammonia;AIR;10700.0;0.0;C;Calculated: calculation method used;FI_EEA_17145
FI.EEA/17147.FACILITY;2007;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17147
FI.EEA/17147.FACILITY;2008;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17147
FI.EEA/17148.FACILITY;2016;NH3;Ammonia;AIR;17200.0;0.0;M;Measured: analytical method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2013;NH3;Ammonia;AIR;16500.0;0.0;C;Calculated: calculation method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2011;NH3;Ammonia;AIR;17800.0;0.0;M;Measured: analytical method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2007;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2014;NH3;Ammonia;AIR;17800.0;0.0;M;Measured: analytical method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2015;NH3;Ammonia;AIR;17800.0;0.0;M;Measured: analytical method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2008;NH3;Ammonia;AIR;12600.0;0.0;C;Calculated: calculation method used;FI_EEA_17148
FI.EEA/17148.FACILITY;2012;NH3;Ammonia;AIR;17800.0;0.0;C;Calculated: calculation method used;FI_EEA_17148
FI.EEA/17149.FACILITY;2007;NH3;Ammonia;AIR;10300.0;0.0;C;Calculated: calculation method used;FI_EEA_17149
