Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;postalCode;city;countryCode;telephoneNo
FI.EEA/17136.FACILITY;Ilvesjoen Broiler Oy, Broilerkasvattamo, Jalasjärvi;Ilvesjoen Broiler Oy, Broilerkasvattamo, Jalasjärvi;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;22.733245;62.328212;Ilveksentie 136;;61760;ILVESJOKI;FI;
FI.EEA/17138.FACILITY;Boliden Kokkola Oy, Rikkihappotehdas;Boliden Kokkola Oy, Rikkihappotehdas;4(b);Chemical installations for the production on an industrial scale of basic inorganic chemicals. Note to reporters, use Level 3 activity e.g. 4(b)(i), in preference to 4(b). Level 2 activity class (i.e. 4(b)) only to be used where Level 3 is not available.;23.04323;63.85655;Outokummuntie 8;;67101;KOKKOLA;FI;
FI.EEA/17139.FACILITY;KIVIMÄEN BROILER KY, Kivimäki Matti;KIVIMÄEN BROILER KY, Kivimäki Matti;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.827838;62.749123;Kivimäentie 4;;60200;SEINÄJOKI;FI;
FI.EEA/17140.FACILITY;Kiviniemen Broiler Oy;Kiviniemen Broiler Oy;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.99607;62.48544;Larvantie 100;;61640;ALAVALLI;FI;
FI.EEA/17142.FACILITY;Kuusakoski Oy (aik.Jylhän Metalliromu Oy), Lapuan palvelupiste;Kuusakoski Oy (aik.Jylhän Metalliromu Oy), Lapuan palvelupiste;5(a);Installations for the recovery or disposal of hazardous waste;23.0437;62.94079;Kalliotie 1;;62100;LAPUA;FI;
FI.EEA/17143.FACILITY;Lahtisen Broiler Oy, Broilerkasvattamo, Kortesjärvi;Lahtisen Broiler Oy, Broilerkasvattamo, Kortesjärvi;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;23.231735;63.286226;Purmojärventie 418;;62470;KORTESJÄRVI;FI;
FI.EEA/17145.FACILITY;Larvatalon Broiler Oy;Larvatalon Broiler Oy;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.92976;62.8267;Rintatie 28;;60550;NURMO;FI;
FI.EEA/17146.FACILITY;LASSILA & TIKANOJA OYJ, Maalahti;LASSILA & TIKANOJA OYJ, Maalahti;5(a);Installations for the recovery or disposal of hazardous waste;21.564465;62.956144;Rantatie 1348;;66100;MAALAHTI;FI;
FI.EEA/17147.FACILITY;Louhikon Sikako Oy;Louhikon Sikako Oy;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.699828;62.880133;Välimaantie 46;;60560;HALKOSAARI;FI;
FI.EEA/17148.FACILITY;Manupork Oy;Manupork Oy;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.8832;62.86443;Kalistajantie 99;;60550;NURMO;FI;
FI.EEA/17149.FACILITY;Siipikarjan kasvattamo;Siipikarjan kasvattamo;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.58139;62.9626;Kylänpääntie 123;;61450;KYLÄNPÄÄ;FI;
FI.EEA/17151.FACILITY;Siipikarjan kasvattamo;Siipikarjan kasvattamo;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.53955;62.91518;Tapanintie 49;;61410;YLISTARO AS;FI;
FI.EEA/17154.FACILITY;Nassab-Ab;Nassab-Ab;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.516162;63.317886;Rauskvägen 12;;66840;PENSALA;FI;
FI.EEA/17157.FACILITY;Oy Botniarosk Ab, Jätekeskus ja kaatopaikka, Teuva;Oy Botniarosk Ab, Jätekeskus ja kaatopaikka, Teuva;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);21.6975;62.5303;Horontie 526;;64700;TEUVA;FI;
FI.EEA/17158.FACILITY;Paperinkeräys Oy, Seinäjoen tuotantoyksikkö;Paperinkeräys Oy, Seinäjoen tuotantoyksikkö;5(c);Installations for the disposal of non-hazardous waste;22.872201;62.790015;Teollisuustie 12;;60100;SEINÄJOKI;FI;
FI.EEA/17159.FACILITY;Paperinkeräys Oy, Vaasan tuotantoyksikkö;Paperinkeräys Oy, Vaasan tuotantoyksikkö;5(c);Installations for the disposal of non-hazardous waste;21.700706;63.07524;Liisalendontie 10;;65380;VAASA;FI;
FI.EEA/17160.FACILITY;Pohjankyrön Possu Oy, Juha Jaurila;Pohjankyrön Possu Oy, Juha Jaurila;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.246805;62.977144;Ikolanlarvantie 401;;61500;ISOKYRÖ;FI;
FI.EEA/17161.FACILITY;Rinti Oy, Broilerkasvattamo, Ylihärmä;Rinti Oy, Broilerkasvattamo, Ylihärmä;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.84269;63.136945;Viljamaantie 2;;62375;YLIHÄRMÄ;FI;
FI.EEA/17162.FACILITY;Eläinsuoja;Eläinsuoja;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.57968;62.5669;Ahonkyläntie 99;;61230;LUOPA;FI;
FI.EEA/17163.FACILITY;JSA-Agri Oy;JSA-Agri Oy;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;22.56784;62.6024;Pojanluomantie 269;;61230;LUOPA;FI;
FI.EEA/17166.FACILITY;Sippola Pauli ja Aino;Sippola Pauli ja Aino;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;22.970259;63.070795;Sippolantie 54;;62220;PERNAA;FI;
FI.EEA/17168.FACILITY;Uutelax Oy, Broilerikasvattamo, Lapua;Uutelax Oy, Broilerikasvattamo, Lapua;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;23.1956;62.93117;Kuortaneentie 1116;;62160;KARHUNKYLÄ;FI;
FI.EEA/17172.FACILITY;Forssan Kirjapaino Oy, Tampereen yksikkö;Forssan Kirjapaino Oy, Tampereen yksikkö;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;23.6194;61.501;Teerivuorenkatu 5;;33300;TAMPERE;FI;
FI.EEA/17173.FACILITY;Formica IKI Oy, Ikilevytehdas;Formica IKI Oy, Ikilevytehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;24.512976;62.133559;Tehtaantie 1;;35990;KOLHO;FI;
FI.EEA/17174.FACILITY;Solenis Finland Oy;Solenis Finland Oy;4(a);Chemical installations for the production on an industrial scale of basic organic chemicals. Note to reporters, use Level 3 activity e.g. 4(a)(iii), in preference to 4(a). Level 2 activity class (i.e. 4(a)) only to be used where Level 3 is not available.;23.5772;61.5018;Kolmihaarankatu 7;;33330;TAMPERE;FI;
FI.EEA/17177.FACILITY;Kuusakoski Oy, Tampereen toimipiste;Kuusakoski Oy, Tampereen toimipiste;5(c);Installations for the disposal of non-hazardous waste;23.90271;61.48014;Lastikankatu 10;;33730;TAMPERE;FI;
FI.EEA/17180.FACILITY;LASSILA & TIKANOJA OYJ, Ongelmajätepalvelut;LASSILA & TIKANOJA OYJ, Ongelmajätepalvelut;5(a);Installations for the recovery or disposal of hazardous waste;23.87067;61.45715;Hepolamminkatu 38;;33720;TAMPERE;FI;
FI.EEA/17182.FACILITY;Aurekosken Jalostetehdas Oy (ent. Metsäliitto Osuuskunta, Kolho);Aurekosken Jalostetehdas Oy (ent. Metsäliitto Osuuskunta, Kolho);6(c);Industrial plants for the preservation of wood and wood products with chemicals;24.50961;62.12835;Kyllästämöntie 10;;35990;KOLHO;FI;
FI.EEA/17185.FACILITY;PIRKAN KOVAKROMAUS OY;PIRKAN KOVAKROMAUS OY;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;23.768819;61.465255;LEMPÄÄLÄNKUJA 5;;33840;TAMPERE;FI;
FI.EEA/17187.FACILITY;PURSO OY, SULATTO;PURSO OY, SULATTO;2(e);Installations for the production and/or smelting of non-ferrous metals. Note to reporters, use Level 3 activity e.g. 2(e)(i), in preference to 2(e). Level 2 activity class (i.e. 2(e)) only to be used where Level 3 is not available.;22.99002;61.77485;Harjutie 1;;39530;KILVAKKALA;FI;
FI.EEA/17188.FACILITY;Rautasoini Oy, Nekalan toimipiste;Rautasoini Oy, Nekalan toimipiste;5(c);Installations for the disposal of non-hazardous waste;23.78405;61.47597;Vihiojantie 16;;33800;TAMPERE;FI;
FI.EEA/17189.FACILITY;Rautasoini OY, Briketöintilaitos;Rautasoini OY, Briketöintilaitos;5(c);Installations for the disposal of non-hazardous waste;23.89922;61.48194;HYLLILÄNKATU 21;;33730;TAMPERE;FI;
FI.EEA/17190.FACILITY;Ravintoraisio Oy, Mylly Nokia;Ravintoraisio Oy, Mylly Nokia;8(b);Treatment and processing intended for the production of food and beverage products. Note to reporters, use Level 3 activity e.g. 8(b)(i), in preference to 8(b). Level 2 activity class (i.e. 8(b)) only to be used where Level 3 is not available.;23.51115;61.48804;Raunionkatu 55;;37101;NOKIA;FI;
FI.EEA/17191.FACILITY;Romuliike Mäki Ky;Romuliike Mäki Ky;5(c);Installations for the disposal of non-hazardous waste;23.57345;61.50412;Pihtisulunkatu 7 B;;33330;TAMPERE;FI;
FI.EEA/17198.FACILITY;VALIO OY, Tampereen toimipaikka;VALIO OY, Tampereen toimipaikka;8(c);Treatment and processing of milk;23.78718;61.47743;VIHIOJANTIE 3;;33800;TAMPERE;FI;
FI.EEA/17201.FACILITY;VISUVESI OY ja VISUVEDEN SAHA OY;VISUVESI OY ja VISUVEDEN SAHA OY;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);23.928601;62.124735;Eeliksentie 12;;34870;VISUVESI;FI;
FI.EEA/17203.FACILITY;Fortum Power and Heat Oy / Käpykankaan lämpökeskus;Fortum Power and Heat Oy / Käpykankaan lämpökeskus;1(c);Thermal power stations and other combustion installations;29.75597;62.61797;Kuurnankatu 25;;80100;JOENSUU;FI;
FI.EEA/17206.FACILITY;Kiteen kaupunki, Sopensuon jätteenkäsittelypaikka;Kiteen kaupunki, Sopensuon jätteenkäsittelypaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);30.09292;62.09991;Puhoksentie 15;;82500;KITEE;FI;
FI.EEA/17207.FACILITY;LIEKSAN KAUPUNKI, Riihivaaran suljettu kaatopaikka;LIEKSAN KAUPUNKI, Riihivaaran suljettu kaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);29.97581;63.35576;Yläviekintie 23;;81700;LIEKSA;FI;
FI.EEA/17209.FACILITY;Nurmeksen kaupunki, Kaupunkirakenneyksikkö;Nurmeksen kaupunki, Kaupunkirakenneyksikkö;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);29.17263;63.58952;Kuhmontie 55;;75500;NURMES;FI;
FI.EEA/17211.FACILITY;Puhos Board Oy, Puhoksen lastulevytehdas;Puhos Board Oy, Puhoksen lastulevytehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);29.916519;62.09856;Teollisuustie 20 A;;82430;PUHOS;FI;
FI.EEA/17212.FACILITY;PunaMusta Oy, Joensuu;PunaMusta Oy, Joensuu;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;29.70526;62.62536;Kosti Aaltosen tie 9;;80140;JOENSUU;FI;
FI.EEA/17215.FACILITY;Valtimo Components Oyj, Pintakäsittelylaitos;Valtimo Components Oyj, Pintakäsittelylaitos;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;28.796419;63.688578;Teollisuuspolku 1;;75700;VALTIMO;FI;
FI.EEA/17217.FACILITY;BELVEDERE MINING OY, Hituran kaivos;BELVEDERE MINING OY, Hituran kaivos;3(a);Underground mining and related operations;25.02571;63.8441;Kummuntie 8;;85560;AINASTALO;FI;
FI.EEA/17219.FACILITY;MECANOVA OY, Pintakäsittelylaitos, Nivala;MECANOVA OY, Pintakäsittelylaitos, Nivala;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;24.99449;63.91985;Savenvalajantie 6;;85500;NIVALA;FI;
FI.EEA/17228.FACILITY;CAVERION INDUSTRIA OY, Ylivieskan konepaja;CAVERION INDUSTRIA OY, Ylivieskan konepaja;2(c);Installations for the processing of ferrous metals. Note to reporters, use Level 3 activity e.g. 2(c)(i), in preference to 2(c). Level 2 activity class (i.e. 2(c)) only to be used where Level 3 is not available.;24.56733;64.06515;Wärtsiläntie 4;;84101;YLIVIESKA;FI;
FI.EEA/17229.FACILITY;YLIVIESKAN TIILI OY, Ylivieskan tiilitehdas;YLIVIESKAN TIILI OY, Ylivieskan tiilitehdas;3(g);Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;24.76856;64.00219;LENTOKENTÄNTIE 833;;84880;YLIVIESKA;FI;
FI.EEA/17230.FACILITY;ATRIA OYJ;ATRIA OYJ;8(a);Slaughterhouses;27.71171;62.91196;Ankkuritie 2;;70460;KUOPIO;FI;
FI.EEA/17233.FACILITY;Eläinsuoja;Eläinsuoja;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;27.47489;63.35828;Varpaisjärventie 300;;73100;LAPINLAHTI;FI;
FI.EEA/17241.FACILITY;Altia Oyj, Rajamäen tehtaat;Altia Oyj, Rajamäen tehtaat;4(a);Chemical installations for the production on an industrial scale of basic organic chemicals. Note to reporters, use Level 3 activity e.g. 4(a)(iii), in preference to 4(a). Level 2 activity class (i.e. 4(a)) only to be used where Level 3 is not available.;24.76038;60.53748;Valta-akseli;;05200;RAJAMÄKI;FI;
FI.EEA/17247.FACILITY;Huber Packaging Oy;Huber Packaging Oy;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;25.03727;60.19769;Työnjohtajankatu 1;;00810;HELSINKI;FI;
FI.EEA/17251.FACILITY;Fortum Power and Heat Oy, Kaupunginkallion lämpökeskus;Fortum Power and Heat Oy, Kaupunginkallion lämpökeskus;1(c);Thermal power stations and other combustion installations;24.648825;60.202614;Kamreerintie;;02770;ESPOO;FI;
FI.EEA/17252.FACILITY;Hansaprint Oy, Vantaan tehdas;Hansaprint Oy, Vantaan tehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;24.841013;60.284407;Myllykivenkuja 4;;01620;VANTAA;FI;
FI.EEA/17253.FACILITY;Helen Oy, Lassilan lämpökeskus;Helen Oy, Lassilan lämpökeskus;1(c);Thermal power stations and other combustion installations;24.8894;60.2338;KAUPINTIE 1;;00090;HELEN;FI;
FI.EEA/17254.FACILITY;Helen Oy, Ruskeasuon lämpökeskus;Helen Oy, Ruskeasuon lämpökeskus;1(c);Thermal power stations and other combustion installations;24.9062;60.2077;Hakamäenkuja 2;;00090;HELEN;FI;
FI.EEA/17257.FACILITY;Järvenpään kaupunki, Tekninen toimi/Puolmatkan kaatopaikka;Järvenpään kaupunki, Tekninen toimi/Puolmatkan kaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);25.042897;60.478638;VANHAKYLÄ;;04400;JÄRVENPÄÄ;FI;
FI.EEA/17258.FACILITY;Metsä Wood, Lohjan kertopuutehdas;Metsä Wood, Lohjan kertopuutehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);24.04777;60.25093;TEHTAANKATU 1;;08100;LOHJA;FI;
FI.EEA/17264.FACILITY;ROAL OY, Rajamäen entsyymitehdas;ROAL OY, Rajamäen entsyymitehdas;4(a);Chemical installations for the production on an industrial scale of basic organic chemicals. Note to reporters, use Level 3 activity e.g. 4(a)(iii), in preference to 4(a). Level 2 activity class (i.e. 4(a)) only to be used where Level 3 is not available.;24.75821;60.5383;VALTA- AKSELI, RAJAMÄKI;;05200;RAJAMÄKI;FI;
